"name","url","productCount","stock","minPrice","maxPrice","lastSeen","categories"
"AI低价源头店","https://pay.ldxp.cn/shop/RRIM3VSF","4","529","4","125","2026-08-03T00:44:26.6424240+08:00","ChatGPT | Gemini"
"AI接码","https://pay.ldxp.cn/shop/HED5RBSL","4","14876","1.6","148","2026-08-03T01:24:55.3832550+08:00","claude | codex接码 | gemini 充值"
"AI小屋","https://pay.ldxp.cn/shop/6XZSI5GO","4","185","1","140","2026-08-03T01:24:55.3832550+08:00","【成品】 | 新渠道Plus 高级权益库存号（质保10天）代理出去账号统一保7天 | 正规渠道充值自己个人账号【买的多久保多久】 | GPT"
"ai源头店铺","https://pay.ldxp.cn/shop/EIQ423GT","4","1352","2.26","13.8","2026-08-03T00:55:54.5508940+08:00","接码 | Gemini Pro"
"AI源头小铺","https://pay.ldxp.cn/shop/1WBBLDWF","4","1041","3.4","20.9","2026-08-03T01:24:55.3832550+08:00","ChatGPT | Gemini | GPT"
"AI源头杂货铺子","https://pay.ldxp.cn/shop/P3WOCCI7","4","25004","4.44","12.5","2026-08-03T01:09:57.3074800+08:00","gemini 成品 | gemini 充值"
"AI中转站","https://pay.ldxp.cn/shop/REJPIQGU","4","869","0.65","177.27","2026-08-03T01:28:14.9787100+08:00","ChatGPT | gpt | GPT Tame K12 | K12"
"Auto-Code","https://pay.ldxp.cn/shop/auto-code","4","570","42.9","949","2026-08-03T01:24:55.3832550+08:00","auto-code"
"FlowAPI 商店","https://pay.ldxp.cn/shop/flowapi","4","168","1.88","99.9","2026-08-03T01:24:55.3832550+08:00","FlowAPI 服务站"
"GPT专营","https://pay.ldxp.cn/shop/UMK5K588","4","73","20","200","2026-08-03T01:24:55.3832550+08:00","中转站"
"Grape AI🍇","https://pay.ldxp.cn/shop/JYO0X15L","4","85","11","49","2026-08-03T01:24:55.3832550+08:00","Grape AI 额度充值 | plus 成品号"
"largechestnut.","https://pay.ldxp.cn/shop/largechestnut","4","176","5","50","2026-08-03T01:24:55.3832550+08:00","largechestnut.com"
"Moetan","https://pay.ldxp.cn/shop/moetan","4","906","0.9","15","2026-08-03T01:24:55.3832550+08:00","全部"
"QQ等级加速代挂","https://pay.ldxp.cn/shop/QQQ","4","382","2","50","2026-08-03T01:28:14.9787100+08:00","QQ等级加速代挂"
"SMS-AIShop","https://pay.ldxp.cn/shop/66666SMS","4","137","2.4","13","2026-08-03T00:59:26.1539510+08:00","GPT PLUS手搓+成品 | GPT接码"
"Yee 源头ai对接码ilya","https://pay.ldxp.cn/shop/yee","4","236","2","140","2026-08-03T01:24:55.3832550+08:00","ChatGPT成品号 | ChatGPT代充 | codex接码专区"
"阿百AI小铺","https://pay.ldxp.cn/shop/JVVH1Q5N","3","73","130","1150","2026-08-03T01:02:52.0019990+08:00","Chatgpt官方直充"
"班级宠物园","https://pay.ldxp.cn/shop/bjcwyuan","3","98","9.9","29.9","2026-08-03T01:24:55.3832550+08:00","班级宠物园 | claude"
"半山","https://pay.ldxp.cn/shop/SNMO6A2Z","3","55","8","50","2026-08-03T01:28:14.9787100+08:00","旺柴卡密"
"伯牙GPT","https://pay.ldxp.cn/shop/PM1904SQ","3","930","0.5","0.5","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"彩虹AI","https://pay.ldxp.cn/shop/ONX6ZOWB","3","46","145","1300","2026-08-03T01:09:57.3074800+08:00","Chatgpt官方直充"
"初草的AI学习商品小铺","https://pay.ldxp.cn/shop/V2M14U73","3","14710","15","158","2026-08-03T01:18:01.1337090+08:00","Gemini | GPT"
"巅峰AI渠道","https://pay.ldxp.cn/shop/N5IXI6JA","3","122","138","1250","2026-08-03T01:24:55.3832550+08:00","发财助手"
"痕心的号池","https://pay.ldxp.cn/shop/1QIQULXZ","3","592","0.86","5","2026-08-03T01:24:55.3832550+08:00","1.Cursor | cursor退款"
"京东弑神专网","https://pay.ldxp.cn/shop/8SBNJL1M","3","13","60.8","106.25","2026-08-03T00:48:19.5027050+08:00","闪购/白骨通用 | ios京东弑神不封号"
"橘子GPT","https://pay.ldxp.cn/shop/KFLA","3","6","28","80","2026-08-03T01:24:55.3832550+08:00","低价GPT"
"郡主","https://pay.ldxp.cn/shop/AVVX16Q5","3","1483","2","10","2026-08-03T01:24:55.3832550+08:00","圣元丹"
"零号GPT CLAUDE 源头渠道 【招代理 一件代发】","https://pay.ldxp.cn/shop/beike","3","375","138","1520","2026-08-03T01:24:55.3832550+08:00","AI直充"
"猫南北的小店","https://pay.ldxp.cn/shop/H0MO53RA","3","22","20","44.9","2026-08-03T01:24:55.3832550+08:00","订阅卡密 | 外网其他账号合集"
"奶龙Gemini订阅(源头招代理)","https://pay.ldxp.cn/shop/nailonggemini","3","148","2","7","2026-08-03T01:24:55.3832550+08:00","Gemini"
"螃蟹店铺","https://pay.ldxp.cn/shop/Y6Y8ZBOP","3","470","1.5","48","2026-08-03T01:18:01.1337090+08:00","k12 | OPAI手机一次性接码 | plus账号密码"
"青卿","https://pay.ldxp.cn/shop/qingqing","3","18","149","1199","2026-08-03T01:09:57.3074800+08:00","【ChatGPT充值 正价正规充值】"
"权骑源头批发","https://pay.ldxp.cn/shop/23CISP7X","3","206","3","30","2026-08-03T01:24:55.3832550+08:00","提炼二维码"
"杀死黑夜-GPT账号源头","https://pay.ldxp.cn/shop/YNNGLM8A","3","186","1","50","2026-08-03T00:52:11.4988320+08:00","中转余额充值"
"太一的店铺","https://pay.ldxp.cn/shop/IHWX6MX8","3","361","8.8","30","2026-08-03T01:02:52.0019990+08:00","邮箱 | gemini"
"小鲸鱼杂货铺","https://pay.ldxp.cn/shop/6AN2U5KW","3","796","0.3","4.97","2026-08-03T01:24:55.3832550+08:00","codex 邮箱 | gpt codex 接码"
"壹号智连AI全网最全源头","https://pay.ldxp.cn/shop/NU1UR5JO","3","3289","19.9","430","2026-08-03T01:24:55.3832550+08:00","gpt账号"
"以安AI源头店（源头ChatGPT卡冲无限库存版）","https://pay.ldxp.cn/shop/yian","3","411","125","1170","2026-08-03T01:24:55.3832550+08:00","ChatGPT|Codex"
"张张的小店","https://pay.ldxp.cn/shop/9GS1489H","3","27","1","9.9","2026-08-03T01:24:55.3832550+08:00","卡密 | 腾讯月卡 | QQ音乐"
"AI_Jolly","https://pay.ldxp.cn/shop/chatgpt.vip","3","15","148","1249","2026-08-03T00:55:54.5508940+08:00","Ai充值卡密CDK"
"AI海外成品号批发源头","https://pay.ldxp.cn/shop/ZEUL2N92","3","23","3.88","99999","2026-08-03T01:24:55.3832550+08:00","Telegram"
"AI会员服务中心","https://pay.ldxp.cn/shop/025250","3","9","158","1080","2026-08-03T01:24:55.3832550+08:00","GPT"
"AI聚合商铺","https://pay.ldxp.cn/shop/Y1ZQF0RS","3","263","0.8","25","2026-08-03T00:52:11.4988320+08:00","PIX提链"
"AI练习生","https://pay.ldxp.cn/shop/5H4X93E5","3","1921","0.3","1.8","2026-08-03T00:59:26.1539510+08:00","GPT free成品号 | OpenAI 接码服务"
"AI玩家源头批发","https://pay.ldxp.cn/shop/ICNJA91J","3","84","138","1250","2026-08-03T01:24:55.3832550+08:00","全分类"
"AI小铺","https://pay.ldxp.cn/shop/LMZ110208","3","10","55","188","2026-08-03T01:24:55.3832550+08:00","Chatgpt官方充值"
"AI源头商家","https://pay.ldxp.cn/shop/TBCAH4G1","3","33","4","1100","2026-08-03T01:28:14.9787100+08:00","PLUS"
"Chat GPT 【成品号  直冲】","https://pay.ldxp.cn/shop/HNKNJC95","3","54","135","1200","2026-08-03T01:24:55.3832550+08:00","GPT"
"ChatGptPlus 陌路专营店 分销码molu","https://pay.ldxp.cn/shop/TD6GILQR","3","149","1.8","9","2026-08-03T01:28:14.9787100+08:00","Gemini | PayPal | TeleGram"
"dasheen","https://pay.ldxp.cn/shop/SHAF2MHX","3","626","3.5","15","2026-08-03T01:06:13.8323440+08:00","接码 | 体验号"
"Dimiad源头【招代理】","https://pay.ldxp.cn/shop/dimaid","3","598","5","59.9","2026-08-03T01:24:55.3832550+08:00","chatgpt | Gemini"
"Eekos","https://pay.ldxp.cn/shop/Eekos","3","7","18","30","2026-08-03T01:24:55.3832550+08:00","ㅤ"
"gemini专家","https://pay.ldxp.cn/shop/gemini123","3","215","5","19","2026-08-03T01:24:55.3832550+08:00","gemini"
"gpt成品号出售欢迎对接","https://pay.ldxp.cn/shop/FDX91PV6","3","146","4.5","792","2026-08-03T01:24:55.3832550+08:00","美卡接码 | ChatGPT Pro | plus账号密码"
"GPT顶端源头","https://pay.ldxp.cn/shop/HRC8YT74","3","94","138","1250","2026-08-03T01:24:55.3832550+08:00","全品类"
"gpt源头订阅","https://pay.ldxp.cn/shop/EMRQTZER","3","48","143","710","2026-08-03T00:55:54.5508940+08:00","Chatgpt官方直充 | GPT官方充值"
"GPTPlus专卖店","https://pay.ldxp.cn/shop/KA3EWKPR","3","321","3.22","7","2026-08-03T01:02:52.0019990+08:00","codex接码 | paypal接码"
"IMAGE-2","https://pay.ldxp.cn/shop/2IWYC9QQ","3","422","0.96","12","2026-08-03T01:24:55.3832550+08:00","Gemini Pro | gpt-free | TG/电报/飞机/gram 账号"
"NFXW","https://pay.ldxp.cn/shop/nfxw","3","575","2.5","22.88","2026-08-03T01:24:55.3832550+08:00","Open Ai"
"Reverse","https://pay.ldxp.cn/shop/8TD03O0W","3","156","0.81","18","2026-08-03T00:48:19.5027050+08:00","Codex Free | Gemini"
"Stevenma的小店","https://pay.ldxp.cn/shop/DMYF3R7I","3","2206","5","25","2026-08-03T01:24:55.3832550+08:00","码枪堂性价比会员"
"TK抢单系统","https://pay.ldxp.cn/shop/T5I1ABTR","3","104","100","300","2026-08-03T01:28:14.9787100+08:00","TK抢单系统"
"⭐的AI小铺","https://pay.ldxp.cn/shop/iczpro666","2","32","118","1080","2026-08-03T01:02:52.0019990+08:00","ai"
"602","https://pay.ldxp.cn/shop/602","2","464","2","6.62","2026-08-03T01:24:55.3832550+08:00","gpt codex接码"
"奥特曼的Tools","https://pay.ldxp.cn/shop/BQVJVX1R","2","7","85","1800","2026-08-03T01:24:55.3832550+08:00","GPT Plus 成品/代充"
"大斑马源头AI【十万人大群保障 招代理支持一件代发】","https://pay.ldxp.cn/shop/DAWZLEOV","2","214","10.5","13.3","2026-08-03T01:24:55.3832550+08:00","本店推荐"
"带土Ai服务商","https://pay.ldxp.cn/shop/DAITU","2","10182","140","158","2026-08-03T01:24:55.3832550+08:00","Chat GPT | Claude 克劳德"
"恶小梦","https://pay.ldxp.cn/shop/J6F0Z1MF","2","19","6.6","30","2026-08-03T01:24:55.3832550+08:00","接码"
"狗屁不通黑奴","https://pay.ldxp.cn/shop/B59MUBPW","2","845","4.3","18","2026-08-03T01:06:13.8323440+08:00","接🐎 | GPT PLUS 产品区"
"谷歌源头商家","https://pay.ldxp.cn/shop/666777888nb","2","22","15.23","25.23","2026-08-03T01:24:55.3832550+08:00","Gmail谷歌邮箱"
"谷歌账号","https://pay.ldxp.cn/shop/YZAH0BLL","2","210","10","20","2026-08-03T01:24:55.3832550+08:00","谷歌23年带2FA"
"李页的小店","https://pay.ldxp.cn/shop/NWIPLK8X","2","78","10","132","2026-08-03T01:24:55.3832550+08:00","ChatGPT 直充 | Gemini充值订阅"
"猫猫豆","https://pay.ldxp.cn/shop/mmdou","2","884","0.09","3.99","2026-08-03T01:24:55.3832550+08:00","即梦 | grok-全部"
"毛哥Ai小铺","https://pay.ldxp.cn/shop/F2RAU1AV","2","1015","7.2","15.9","2026-08-03T01:24:55.3832550+08:00","ChatGpt Plus | Codex  GPT接码"
"痞老板AI批发站（请对接链动新站，主页链接）（本站为老站，逐步停止补货，已停止上新）","https://pay.ldxp.cn/shop/plankton","2","5","9","39","2026-08-03T01:24:55.3832550+08:00","Gemini"
"骑司AI商店","https://pay.ldxp.cn/shop/CNTQ7ZQB","2","156","10","29.9","2026-08-03T01:24:55.3832550+08:00","照样拍"
"青熹ai","https://pay.ldxp.cn/shop/qingxiai","2","95","0.28","0.28","2026-08-03T01:24:55.3832550+08:00","GPT Free"
"清羽699🔥对接码qy699","https://pay.ldxp.cn/shop/qy699","2","341","2.85","3.35","2026-08-03T01:28:14.9787100+08:00","各类接码"
"商家","https://pay.ldxp.cn/shop/1GA4MGYO","2","44","1.65","24","2026-08-03T01:24:55.3832550+08:00","Gemini | gpt free"
"商家5675","https://pay.ldxp.cn/shop/OLTGOA9J","2","4952","1.5","4","2026-08-03T01:09:57.3074800+08:00","接码类 | chatgpt"
"商家5905","https://pay.ldxp.cn/shop/GuoWangovo","2","25","31.5","50","2026-08-03T01:13:32.0005790+08:00","Chatgpt | Gemini  | Claude | Grok | Kiro Pro"
"下一步","https://pay.ldxp.cn/shop/3NEY4SGH","2","120","1","100","2026-08-03T00:59:26.1539510+08:00","中转站额度"
"叶子🍃谷歌邮箱·GPT批发🍃包登录🍃✈️jinju88","https://pay.ldxp.cn/shop/CHLYZ3QU","2","30","2","10.9","2026-08-03T01:24:55.3832550+08:00","谷歌邮箱 | GPT白号"
"雨辉小店","https://pay.ldxp.cn/shop/JDMUNQEK","2","369","0.1","0.5","2026-08-03T01:02:52.0019990+08:00","邮箱"
"源头Ai订阅","https://pay.ldxp.cn/shop/2BRONL3K","2","181","15","32","2026-08-03T01:24:55.3832550+08:00","Gemini"
"AI 算风","https://pay.ldxp.cn/shop/aiall","2","863","0.5","1354.87","2026-08-03T00:48:19.5027050+08:00","GPT月卡 | grok"
"AI_Chrome_Hearts","https://pay.ldxp.cn/shop/AI_Chrome_Hearts","2","3","22.88","28.88","2026-08-03T01:24:55.3832550+08:00","GPT plus成品号 | PLUS|iCoud"
"AI铺子(低价PLUS)","https://pay.ldxp.cn/shop/FFE9Z7PA","2","14819","0.55","8","2026-08-03T01:24:55.3832550+08:00","谷歌gemini | Codex"
"Ai吸附RE唯一小卖铺","https://pay.ldxp.cn/shop/RE188","2","57","18","80","2026-08-03T01:24:55.3832550+08:00","RePro vision"
"AI小店","https://pay.ldxp.cn/shop/weilai","2","794","0.1","120","2026-08-03T01:24:55.3832550+08:00","【账号购买】 | ChatGPT"
"AI小铺","https://pay.ldxp.cn/shop/25G53A8F","2","618","5","12","2026-08-03T01:24:55.3832550+08:00","提链 | ChatGPT"
"ai主理人","https://pay.ldxp.cn/shop/TSW7DIEI","2","4","25","480","2026-08-03T01:28:14.9787100+08:00","claude max5x | geminipro"
"ali.shop","https://pay.ldxp.cn/shop/9P102ZA3","2","38","5.19","167","2026-08-03T00:48:19.5027050+08:00","Claude | GPT"
"BMCCA小铺","https://pay.ldxp.cn/shop/BMCCA","2","660","1.04","12.38","2026-08-03T01:06:13.8323440+08:00","手搓GPTplus，日抛周抛，看ip决定 | Codex 接码"
"cding","https://pay.ldxp.cn/shop/V3TX7692","2","228","0.3","8","2026-08-03T01:18:01.1337090+08:00","美卡接码 | AI软件专用"
"ChihayaAI","https://pay.ldxp.cn/shop/anon","2","44","20","80","2026-08-03T01:06:13.8323440+08:00","Claude | GPT"
"doghubx","https://pay.ldxp.cn/shop/JBJJWNA5","2","458","3.5","75","2026-08-03T01:02:52.0019990+08:00","gpt_K12 | gpt_plus"
"FluxCoding","https://pay.ldxp.cn/shop/fluxcoding","2","188","10","100","2026-08-03T01:24:55.3832550+08:00","额度"
"Furry黑历","https://pay.ldxp.cn/shop/VFXM37XJ","2","793","3.2","3.45","2026-08-03T01:18:01.1337090+08:00","GPT Tame K12 | K12"
"G-PLUS","https://pay.ldxp.cn/shop/1FWZVXQL","2","11","4","350","2026-08-03T01:24:55.3832550+08:00","GPT"
"gpt free旗舰店(已上plus 请代理添加下)","https://pay.ldxp.cn/shop/LSKE5MWX","2","65","0.65","13","2026-08-03T01:24:55.3832550+08:00","gpt free | gpt plus"
"GPT Plus , K12 成品账号","https://pay.ldxp.cn/shop/XAI","2","719","1.04","3.19","2026-08-03T01:18:01.1337090+08:00","ChatGPT"
"gpt鼻祖","https://pay.ldxp.cn/shop/anbuzhong","2","224","1.74","143.75","2026-08-03T01:06:13.8323440+08:00","ChatGPT(正价代充) | codex接码"
"gpt成品","https://pay.ldxp.cn/shop/liuxiaobai","2","1010","12.65","145","2026-08-03T01:21:44.1927740+08:00","Chat GPT"
"Hug AI","https://pay.ldxp.cn/shop/4UOATQTU","2","818","0.6","14.5","2026-08-03T00:59:26.1539510+08:00","gpt账号 | Grok"
"LMark","https://pay.ldxp.cn/shop/ELSXOANJ","2","2","400","2999","2026-08-03T01:13:32.0005790+08:00","Claude | GROK"
"mimi-ai","https://pay.ldxp.cn/shop/66WZN3JW","2","272","2.5","142.8","2026-08-03T01:24:55.3832550+08:00","接码 | Chatgpt官方直充"
"OMINIAI【AI 账号批发源头，欢迎代理】","https://pay.ldxp.cn/shop/xcursor","2","209","10","100","2026-08-03T01:18:01.1337090+08:00","大模型API、S2API"
"openai gpt/codex plus/pro代充源头稳定可靠","https://pay.ldxp.cn/shop/aiRightsCenter","2","55","145","1160","2026-08-03T01:06:13.8323440+08:00","GPT"
"PLUS直营店","https://pay.ldxp.cn/shop/FNAOIGBK","2","698","0.6","1","2026-08-03T01:13:32.0005790+08:00","全部"
"san qian","https://pay.ldxp.cn/shop/Z446Z7K1","2","1412","0.3","2.5","2026-08-03T01:24:55.3832550+08:00","邮箱 | gpt接码"
"VTD 云端 固件","https://pay.ldxp.cn/shop/GDNHLUMQ","2","20","2","25","2026-08-03T01:24:55.3832550+08:00","天卡"
"Xuelang API Gateway 总店","https://pay.ldxp.cn/shop/xuelang-api","2","3967","0.9","100","2026-08-03T00:52:11.4988320+08:00","1.Cursor | Xuelang API Gateway 并发"
"_lang朗","https://pay.ldxp.cn/shop/BWT6VYZV","1","267","5","5","2026-08-03T01:24:55.3832550+08:00","密码恢复工具激活码"
"【梅西】【plus核心代理110】加Q群升核心253379174， 一件代发对接码：meixi","https://pay.ldxp.cn/shop/meixi","1","4","27.5","27.5","2026-08-03T01:28:14.9787100+08:00","ChatGPT"
"阿崔的链动","https://pay.ldxp.cn/shop/RBWM95T3","1","90","1.44","1.44","2026-08-03T01:28:14.9787100+08:00","Codex接码"
"爱AI(源头)","https://pay.ldxp.cn/shop/ROOH6SIB","1","17","46","46","2026-08-03T01:28:14.9787100+08:00","Gemini"
"饼干AI批发站","https://pay.ldxp.cn/shop/8JGJBEEI","1","7","24.65","24.65","2026-08-03T00:48:19.5027050+08:00","GPT 账号区"
"大白发卡","https://pay.ldxp.cn/shop/gemini6pro","1","835","6","6","2026-08-03T01:24:55.3832550+08:00","AI"
"大咪","https://pay.ldxp.cn/shop/dami-assistant","1","1353","0.15","0.15","2026-08-03T00:55:54.5508940+08:00","ChatGPT"
"哆啦A梦的神秘口袋","https://pay.ldxp.cn/shop/ZFI57JE3","1","837","0.08","0.08","2026-08-03T01:24:55.3832550+08:00","【账号购买】"
"购买账号 请务必添加售后1群1046802662","https://pay.ldxp.cn/shop/1OQ5NKL3","1","3867","1.1","1.1","2026-08-03T01:24:55.3832550+08:00","1.Cursor"
"鬼步舞教学","https://pay.ldxp.cn/shop/6F27NFH9","1","15","109","109","2026-08-03T01:24:55.3832550+08:00","鬼步舞专业版课程"
"黑到地","https://pay.ldxp.cn/shop/GAKCL5OC","1","1200","1","1","2026-08-03T01:13:32.0005790+08:00","gpt-image-2"
"吉吉小铺","https://pay.ldxp.cn/shop/UFF4X9ZF","1","8","200","200","2026-08-03T01:24:55.3832550+08:00","Grok"
"极境科技","https://pay.ldxp.cn/shop/L5RN6HUM","1","2","9","9","2026-08-03T01:21:44.1927740+08:00","Gemini"
"骄阳号","https://pay.ldxp.cn/shop/sun","1","36","200","200","2026-08-03T01:28:14.9787100+08:00","服务器"
"开心小店","https://pay.ldxp.cn/shop/luckman","1","15","70","70","2026-08-03T01:24:55.3832550+08:00","gpt-plus"
"克劳德Claude-【招代理】","https://pay.ldxp.cn/shop/74I9DIXP","1","1","500","500","2026-08-03T01:24:55.3832550+08:00","Claude"
"蓝天AI","https://pay.ldxp.cn/shop/LA76209E","1","2","15","15","2026-08-03T01:24:55.3832550+08:00","GPT成品号（限时）"
"懒虫AI源头直充-月冲10W刀","https://pay.ldxp.cn/shop/QESBR71K","1","1","6.5","6.5","2026-08-03T01:09:57.3074800+08:00","Claude code中国特供"
"老陶AI源头","https://pay.ldxp.cn/shop/beiguren4","1","87","9.35","9.35","2026-08-03T01:06:13.8323440+08:00","启灵API中转站"
"老中医X","https://pay.ldxp.cn/shop/A3H9BD10","1","5","120","120","2026-08-03T00:48:19.5027050+08:00","claude 礼品卡"
"邻家数字铺","https://pay.ldxp.cn/shop/SQ5C82YG","1","63","36","36","2026-08-03T01:28:14.9787100+08:00","Gemini Pro会员分区"
"龙回头","https://pay.ldxp.cn/shop/longhuitou","1","50","830","830","2026-08-03T01:21:44.1927740+08:00","Claude"
"卖点AI","https://pay.ldxp.cn/shop/7TCL10MR","1","1","1620","1620","2026-08-03T00:59:26.1539510+08:00","GPT系列🔥"
"卖gpt plus的小铺","https://pay.ldxp.cn/shop/11QG8E9U","1","11","11","11","2026-08-03T01:24:55.3832550+08:00","gpt"
"馒头","https://pay.ldxp.cn/shop/F8T9K9ZB","1","569","7","7","2026-08-03T01:13:32.0005790+08:00","Gemini"
"魔人布欧","https://pay.ldxp.cn/shop/Y6DANPTJ","1","1916","11.8","11.8","2026-08-03T00:52:11.4988320+08:00","bugteam"
"旗博士爆款口播智能体【同款】","https://pay.ldxp.cn/shop/BVTFX8IC","1","10","199","199","2026-08-03T01:24:55.3832550+08:00","旗博士口播智能体（199）"
"浅黑小铺","https://pay.ldxp.cn/shop/QKOQO30M","1","976","0.3","0.3","2026-08-03T01:24:55.3832550+08:00","Grok"
"神牛基金会","https://pay.ldxp.cn/shop/8SJGSW7J","1","19","50","50","2026-08-03T01:24:55.3832550+08:00","站点兑换码"
"省心云卡","https://pay.ldxp.cn/shop/shengxin","1","432","9.99","9.99","2026-08-03T01:24:55.3832550+08:00","创业渠道"
"薯条ai的铺子","https://pay.ldxp.cn/shop/6389","1","100","20","20","2026-08-03T01:24:55.3832550+08:00","GPT Plus"
"四海升平","https://pay.ldxp.cn/shop/XPD1Q2MT","1","2","0.72","0.72","2026-08-03T01:18:01.1337090+08:00","GPT"
"四米名字","https://pay.ldxp.cn/shop/P5034CNR","1","2","10.8","10.8","2026-08-03T01:09:57.3074800+08:00","ChatGPT"
"西瓜呱呱呱呱","https://pay.ldxp.cn/shop/AJC7YMB3","1","42","10.5","10.5","2026-08-03T01:24:55.3832550+08:00","GPT"
"祥祥AI","https://pay.ldxp.cn/shop/8ALLUCG3","1","6","13","13","2026-08-03T00:48:19.5027050+08:00","成品号"
"小鸡毛的小铺","https://pay.ldxp.cn/shop/xiaojimao","1","608","5","5","2026-08-03T01:18:01.1337090+08:00","提链"
"小桥洪水","https://pay.ldxp.cn/shop/1WG3HDDW","1","17","70","70","2026-08-03T01:24:55.3832550+08:00","CODEX"
"养乐多","https://pay.ldxp.cn/shop/FC6GCKGG","1","3","31","31","2026-08-03T01:13:32.0005790+08:00","静态流量"
"耀晴~AI充值站","https://pay.ldxp.cn/shop/aicool","1","999","1","1","2026-08-03T01:06:13.8323440+08:00","ChatGPT"
"一苇的链动小铺","https://pay.ldxp.cn/shop/MDEJLSOC","1","66","1.2","1.2","2026-08-03T01:24:55.3832550+08:00","抖音/小红书运营"
"有什么卖什么","https://pay.ldxp.cn/shop/cooree","1","31","2","2","2026-08-03T00:55:54.5508940+08:00","codex"
"柚子 微信号/苹果微信分身-专营店","https://pay.ldxp.cn/shop/Yz8","1","14","8","8","2026-08-03T01:24:55.3832550+08:00","苹果微信分身"
"猿学长卡铺","https://pay.ldxp.cn/shop/yuanxuezhang","1","91","118","118","2026-08-03T01:24:55.3832550+08:00","OPEN AI系列"
"云顶阿木木","https://pay.ldxp.cn/shop/amumu","1","92","9.99","9.99","2026-08-03T01:24:55.3832550+08:00","阿木木"
"资源共享","https://pay.ldxp.cn/shop/QSI6D8WZ","1","10","0.4","0.4","2026-08-03T01:28:14.9787100+08:00","谷歌邮箱"
"A8 小店 购买账号 请务必添加售后1群 701087149 2群 870315692","https://pay.ldxp.cn/shop/16888","1","8","5.88","5.88","2026-08-03T01:24:55.3832550+08:00","GPT PLUS 成品账号"
"AI 源头旗舰店","https://pay.ldxp.cn/shop/CodexMan","1","18","18","18","2026-08-03T00:55:54.5508940+08:00","Gemini"
"AI agent","https://pay.ldxp.cn/shop/21HS1GFG","1","3","12","12","2026-08-03T01:24:55.3832550+08:00","🌟店铺推荐"
"AI创意小店","https://pay.ldxp.cn/shop/grok2api","1","1129","0.02","0.02","2026-08-03T01:24:55.3832550+08:00","grok"
"AI大卖家","https://pay.ldxp.cn/shop/W89ITLDC","1","63","14.5","14.5","2026-08-03T01:18:01.1337090+08:00","gemini 成品"
"AI会员的小店","https://pay.ldxp.cn/shop/O3N30X89","1","2","140","140","2026-08-03T01:09:57.3074800+08:00","GPT"
"AI老玩家小店铺","https://pay.ldxp.cn/shop/QJNPHN5B","1","363","3.2","3.2","2026-08-03T01:24:55.3832550+08:00","GPT Tame K12"
"AI铺子","https://pay.ldxp.cn/shop/claudeai","1","30","4.99","4.99","2026-08-03T00:55:54.5508940+08:00","Claude"
"AI情报站","https://pay.ldxp.cn/shop/1853","1","1","142","142","2026-08-03T01:24:55.3832550+08:00","GPT系列"
"AI小卖部","https://pay.ldxp.cn/shop/8ZYKFCTR","1","4","1200","1200","2026-08-03T01:24:55.3832550+08:00","GPT"
"ai小铺","https://pay.ldxp.cn/shop/EWBVJG0X","1","8","158.99","158.99","2026-08-03T01:24:55.3832550+08:00","gpt卡密直充"
"AI秀","https://pay.ldxp.cn/shop/aixou.top","1","499","35","35","2026-08-03T01:06:13.8323440+08:00","Instagram"
"AI优选站","https://pay.ldxp.cn/shop/QOZ92954","1","1","125","125","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"ai源头批发","https://pay.ldxp.cn/shop/UOZ61PR9","1","165","3","3","2026-08-03T01:24:55.3832550+08:00","提炼二维码"
"AI专卖","https://pay.ldxp.cn/shop/9PMKASOS","1","440","5.3","5.3","2026-08-03T00:48:19.5027050+08:00","GPT"
"AIFXO","https://pay.ldxp.cn/shop/aifxo","1","51","5.5","5.5","2026-08-03T01:06:13.8323440+08:00","美卡接码"
"babu","https://pay.ldxp.cn/shop/9T40GAS6","1","51","4.5","4.5","2026-08-03T00:48:19.5027050+08:00","美卡接码"
"BestYuan","https://pay.ldxp.cn/shop/YFZZYN8N","1","106","4.35","4.35","2026-08-03T00:52:11.4988320+08:00","codex接码"
"ccoo","https://pay.ldxp.cn/shop/D4JD1L6L","1","5","45","45","2026-08-03T00:55:54.5508940+08:00","gpt-plus"
"cfm模拟器","https://pay.ldxp.cn/shop/P6O2YEZS","1","2","7","7","2026-08-03T01:24:55.3832550+08:00","cfm模拟器"
"Cici-AI源头「招代理分销 不卖散户」","https://pay.ldxp.cn/shop/aicici","1","9","48","48","2026-08-03T01:24:55.3832550+08:00","Gemini"
"codex API","https://pay.ldxp.cn/shop/PN6N326K","1","77","171.52","171.52","2026-08-03T01:09:57.3074800+08:00","AI订阅"
"Codex一个月内无限二次长效接码","https://pay.ldxp.cn/shop/RTK1LBPE","1","459","5.52","5.52","2026-08-03T01:28:14.9787100+08:00","gpt codex接码"
"Dezai Studio-店铺","https://pay.ldxp.cn/shop/NXY5MN8L","1","267","4.5","4.5","2026-08-03T01:21:44.1927740+08:00","密码恢复工具激活码"
"Doro AI","https://pay.ldxp.cn/shop/doroai","1","51","4","4","2026-08-03T00:55:54.5508940+08:00","美卡接码"
"Fatboy AI","https://pay.ldxp.cn/shop/FatboyAI","1","5","15.5","15.5","2026-08-03T01:24:55.3832550+08:00","GPT PLUS"
